date;month;week;brand;country;route;shipto;tot_net;tot_brt;rate
2020.07.28;7;31;REN;HU;V;134810194;27.9;99.54;3.567741935
2020.07.28;7;31;REN;HU;V;134810196;39.48;47.42;1.201114488
2020.07.28;7;31;REN;HU;V;134810198;189.4;335.76;1.772756072
2020.07.28;7;31;REN;HU;V;134810200;202.77;355.05;1.750998668
2020.07.28;7;31;REN;HU;V;134810201;1401.86;1538.31;1.097334969
2020.07.28;7;31;REN;HU;V;134810202;497.16;505.12;1.016010942
2020.07.28;7;31;REN;HU;V;134810203;5.76;51;8.854166667
2020.07.28;7;31;REN;HU;V;134810204;802.87;1258.64;1.567675962
2020.07.28;7;31;REN;SK;T;170300003;2009.1;2534.88;1.261699268
2020.07.28;7;31;REN;SK;T;170300006;101.5;306.47;3.019408867
2020.07.28;7;31;REN;SK;T;170300007;274.36;458.65;1.671708704
2020.07.28;7;31;REN;SK;T;170300010;20.85;138.71;6.652757794
2020.07.28;7;31;REN;SK;T;170300014;2062.35;2455.75;1.190753267
2020.07.28;7;31;REN;SK;T;170300023;2232.95;2359.24;1.056557469
2020.07.28;7;31;REN;SK;T;170300024;162.41;413.7;2.547256942
2020.07.28;7;31;REN;SK;T;170300027;34.29;70.72;2.062408866
2020.07.28;7;31;REN;SK;T;170300029;713.29;702.4;0.984732717
2020.07.28;7;31;REN;SK;T;170300030;1271.6;1457.78;1.146413967
2020.07.28;7;31;REN;SK;T;170300034;46.47;313.89;6.754680439
2020.07.28;7;31;REN;SK;T;170300035;4.05;86;21.2345679
2020.07.28;7;31;REN;SK;T;170300036;2324.18;2758.6;1.186913234
2020.07.28;7;31;REN;SK;T;170300038;1206.86;1171.92;0.971048837
2020.07.28;7;31;REN;SK;T;170300039;483.53;533.4;1.103137344
2020.07.28;7;31;REN;SK;T;170335033;3422.51;4715.7;1.377848421
2020.07.28;7;31;REN;SK;T;170335102;303.21;544.2;1.794795686
2020.07.28;7;31;REN;SK;T;170335107;3338.03;4410.73;1.321357208
2020.07.28;7;31;REN;SK;T;170335114;54.09;306.47;5.665927158
2020.07.28;7;31;REN;SK;T;170335116;1109.88;1176.69;1.060195697
2020.07.28;7;31;REN;SK;T;170335117;2628.99;4015.8;1.527506761
2020.07.28;7;31;REN;SK;T;170335118;103.62;306.47;2.957633661
2020.07.28;7;31;NIS;AT;R;194000012;876.34;892.39;1.018314809
2020.07.28;7;31;NIS;AT;P;194000016;95.43;101.6;1.064654721
2020.07.28;7;31;NIS;AT;J;194000025;0.36;8;22.22222222
2020.07.28;7;31;NIS;AT;Q;194000037;800.66;1018.89;1.272562636
2020.07.28;7;31;NIS;AT;J;194000038;7.55;7.65;1.013245033
2020.07.28;7;31;NIS;AT;Q;194000047;673.89;677.12;1.004793067
2020.07.28;7;31;NIS;AT;Q;194000048;2.28;8;3.50877193
2020.07.28;7;31;NIS;AT;P;194000054;2.1;51;24.28571429
2020.07.28;7;31;NIS;AT;P;194000055;468.42;529.24;1.129840741
2020.07.28;7;31;NIS;AT;J;194000056;0;8;\N
2020.07.28;7;31;NIS;AT;R;194000068;4.36;51;11.69724771
2020.07.28;7;31;NIS;AT;Q;194000071;0.32;8;25
2020.07.28;7;31;NIS;AT;P;194000073;228.12;273.4;1.198492022
2020.07.28;7;31;NIS;AT;P;194000075;128.91;228.47;1.772321775
2020.07.28;7;31;NIS;AT;J;194000083;8;8;1
2020.07.28;7;31;NIS;AT;R;194000092;8.28;51;6.15942029
2020.07.28;7;31;NIS;AT;R;194000093;13.08;21.17;1.618501529
2020.07.28;7;31;NIS;AT;B;194000102;6394.23;6940.74;1.085469243
2020.07.28;7;31;NIS;AT;R;194000106;24.65;61.25;2.484787018
2020.07.28;7;31;NIS;AT;R;194000110;84.79;271.47;3.201674726
2020.07.28;7;31;NIS;AT;J;194000118;64.73;77.34;1.194809207
2020.07.28;7;31;NIS;AT;P;194000120;1094.78;1284.46;1.173258554
2020.07.28;7;31;NIS;AT;P;194000145;37.4;45.28;1.210695187
2020.07.28;7;31;NIS;AT;J;194000147;15.53;61.8;3.97939472
2020.07.28;7;31;NIS;AT;Q;194000148;53.86;66.55;1.235610843
2020.07.28;7;31;NIS;AT;R;194000168;56.48;135.27;2.395007082
2020.07.28;7;31;NIS;AT;P;194000200;23.14;51;2.203975799
2020.07.28;7;31;NIS;AT;R;194000202;0.02;8;400
2020.07.28;7;31;NIS;AT;R;194000204;104.44;146;1.397931827
2020.07.28;7;31;NIS;AT;R;194000210;5.06;8;1.581027668
2020.07.28;7;31;NIS;AT;R;194000211;11.94;60;5.025125628
2020.07.28;7;31;NIS;AT;P;194000219;210.53;317.52;1.508193607
2020.07.28;7;31;NIS;AT;R;194000220;1782.33;1959.55;1.099431643
2020.07.28;7;31;NIS;AT;R;194000222;9.17;55.11;6.009814613
2020.07.28;7;31;NIS;AT;R;194000224;108.51;262.52;2.419316192
2020.07.28;7;31;NIS;AT;R;194000238;1.32;51;38.63636364
2020.07.28;7;31;NIS;AT;R;194000239;8.67;51;5.882352941
2020.07.28;7;31;NIS;AT;R;194000248;263.16;263.16;1
2020.07.28;7;31;NIS;AT;R;194000255;60.56;60.66;1.001651255
2020.07.28;7;31;NIS;AT;R;194000258;32.9;81.2;2.468085106
2020.07.28;7;31;NIS;AT;R;194000267;98.47;305.47;3.102163095
2020.07.28;7;31;NIS;AT;R;194000268;52.15;66.46;1.274400767
2020.07.28;7;31;NIS;AT;R;194000270;4.76;42.82;8.995798319
2020.07.28;7;31;NIS;AT;P;194000315;0.28;8;28.57142857
2020.07.28;7;31;NIS;AT;P;194000407;149.19;222.29;1.489979221
2020.07.28;7;31;NIS;AT;P;194000410;499.96;728.44;1.45699656
2020.07.28;7;31;NIS;AT;P;194000413;3.82;51;13.35078534
2020.07.28;7;31;NIS;AT;P;194000419;554.72;620.54;1.118654456
2020.07.28;7;31;NIS;AT;P;194000421;5.5;45.5;8.272727273
2020.07.28;7;31;NIS;AT;P;194000422;34.56;86;2.488425926
2020.07.28;7;31;NIS;AT;J;194000424;548.75;741.88;1.35194533
2020.07.28;7;31;NIS;AT;P;194000428;114.25;153.67;1.345032823
2020.07.28;7;31;NIS;AT;P;194000440;9.1;51;5.604395604
2020.07.28;7;31;NIS;AT;R;194000442;23.41;87.26;3.727466894
2020.07.28;7;31;NIS;AT;P;194000447;1057.87;1136.93;1.074735081
2020.07.28;7;31;NIS;AT;J;194000466;4.23;51;12.05673759
2020.07.28;7;31;NIS;AT;P;194000469;72.61;120.22;1.655694808
2020.07.28;7;31;NIS;AT;P;194000480;10.32;86;8.333333333
2020.07.28;7;31;NIS;AT;J;194000484;19.49;51;2.616726526
2020.07.28;7;31;NIS;AT;J;194000507;1899.84;2040.2;1.073879906
2020.07.28;7;31;NIS;AT;J;194000523;664.79;741.05;1.114712917
2020.07.28;7;31;NIS;AT;J;194000602;286.93;365.65;1.27435263
2020.07.28;7;31;NIS;AT;Q;194000605;30.78;271.47;8.819688109
2020.07.28;7;31;NIS;AT;Q;194000608;1392.12;1994.16;1.432462719
2020.07.28;7;31;NIS;AT;Q;194000609;66.19;72.86;1.100770509
2020.07.28;7;31;NIS;AT;Q;194000619;137.28;367.91;2.679997086
2020.07.28;7;31;NIS;AT;Q;194000701;107.83;224.51;2.082073634
2020.07.28;7;31;NIS;AT;Q;194000717;70.47;74.52;1.057471264
2020.07.28;7;31;NIS;AT;R;194000721;0.18;8;44.44444444
2020.07.28;7;31;NIS;AT;Q;194000730;3.59;86;23.95543175
2020.07.28;7;31;NIS;AT;Q;194000732;56.58;271.47;4.797985154
2020.07.28;7;31;NIS;AT;J;194000799;870.57;916.08;1.052276095
2020.07.28;7;31;NIS;AT;J;194000800;3.14;8;2.547770701
2020.07.28;7;31;NIS;AT;J;194000810;63.29;142.73;2.255174593
2020.07.28;7;31;NIS;AT;Q;194000816;4.16;8;1.923076923
2020.07.28;7;31;NIS;AT;J;194000818;22.65;96.08;4.241942605
2020.07.28;7;31;NIS;AT;J;194000822;70.27;75;1.067311797
2020.07.28;7;31;NIS;AT;J;194000826;24.2;51;2.107438017
2020.07.28;7;31;NIS;AT;J;194000838;13.24;19.8;1.495468278
2020.07.28;7;31;NIS;AT;J;194000840;344.89;509.51;1.477311607
2020.07.28;7;31;NIS;AT;J;194000919;550.14;796.51;1.447831461
2020.07.28;7;31;NIS;AT;P;194009004;1012.98;1012.99;1.000009872
2020.07.28;7;31;NIS;SL;Q;197050014;2268.64;4209.8;1.8556492
2020.07.29;7;31;REN;AT;J;104000001;1237.33;2364.14;1.910678639
2020.07.29;7;31;REN;AT;Q;104000003;4992.48;5101.84;1.021904945
2020.07.29;7;31;REN;AT;Q;104000005;1317.48;2254.56;1.711266964
2020.07.29;7;31;REN;AT;Q;104000009;409.92;1620.56;3.953356753
2020.07.29;7;31;REN;AT;R;104000011;810.48;1619.31;1.997964169
2020.07.29;7;31;REN;AT;J;104000073;77.97;148.98;1.910734898
2020.07.29;7;31;REN;AT;R;104000084;4796.02;4144.77;0.864210324
2020.07.29;7;31;REN;AT;J;104000085;690.91;689.59;0.998089476
2020.07.29;7;31;REN;AT;B;104000099;5720.24;8851.98;1.547484022
2020.07.29;7;31;REN;AT;J;104000138;507.11;631.42;1.245134192
2020.07.29;7;31;REN;AT;J;104000141;9.68;86;8.884297521
2020.07.29;7;31;REN;AT;P;104000142;21.81;133;6.098120128
2020.07.29;7;31;REN;AT;P;104000143;338.82;419.17;1.237146567
2020.07.29;7;31;REN;AT;P;104000155;1142.9;1239.2;1.08425934
2020.07.29;7;31;REN;AT;J;104000156;809.28;1781;2.200721629
2020.07.29;7;31;REN;AT;J;104000157;373.49;548.92;1.469704678
2020.07.29;7;31;REN;AT;R;104000166;184.1;360.26;1.956871266
2020.07.29;7;31;REN;AT;R;104000167;105.16;141.04;1.34119437
2020.07.29;7;31;REN;AT;J;104000173;1105.57;1180.77;1.068019212
2020.07.29;7;31;REN;AT;J;104000175;10.87;18.73;1.723091076
2020.07.29;7;31;REN;AT;Q;104000177;16022.51;19016.23;1.186844633
2020.07.29;7;31;REN;AT;R;104007001;966.33;1207.83;1.249914625
2020.07.29;7;31;REN;AT;Q;104007020;156.51;375.11;2.396715865
2020.07.29;7;31;REN;AT;P;104007039;7197.08;9425.58;1.309639465
2020.07.29;7;31;REN;AT;P;104007040;917.96;1105.47;1.20426816
2020.07.29;7;31;REN;AT;P;104007041;137.4;330.71;2.406914119
2020.07.29;7;31;REN;AT;Q;104007045;958.79;1030.73;1.075032072
2020.07.29;7;31;REN;AT;J;104007059;465.19;1409.23;3.029364346
2020.07.29;7;31;REN;AT;J;104007067;263.39;361.77;1.37351456
2020.07.29;7;31;REN;AT;R;104010011;73.35;113.44;1.546557601
2020.07.29;7;31;REN;AT;R;104010014;447.08;1579.99;3.534020757
2020.07.29;7;31;REN;AT;J;104010017;1655.82;1750.11;1.056944595
2020.07.29;7;31;REN;AT;J;104010034;696.24;1745.6;2.507181432
2020.07.29;7;31;REN;AT;Q;104010047;64.46;306.47;4.754421347
2020.07.29;7;31;REN;AT;Q;104010053;54.59;123.12;2.255358124
2020.07.29;7;31;REN;AT;Q;104010055;88.65;132.45;1.494077834
2020.07.29;7;31;REN;AT;J;104010061;671.28;685.21;1.0207514
2020.07.29;7;31;REN;AT;R;104010063;509.68;733.82;1.439766128
2020.07.29;7;31;REN;AT;P;104010069;2820.11;3549.23;1.258543106
2020.07.29;7;31;REN;AT;P;104010072;2276.33;2734.83;1.201420708
2020.07.29;7;31;REN;AT;J;104010074;909.43;1725.78;1.897650176
2020.07.29;7;31;REN;AT;J;104010076;0.02;8;400
2020.07.29;7;31;REN;AT;Q;104010088;84.4;143.68;1.702369668
2020.07.29;7;31;REN;AT;Q;104010090;22.19;124.23;5.598467778
2020.07.29;7;31;REN;AT;B;104010096;3320.25;4961.82;1.494411565
2020.07.29;7;31;REN;AT;R;104010099;1550.32;2521.95;1.626728675
2020.07.29;7;31;REN;AT;J;104010101;347.82;406.52;1.168765453
2020.07.29;7;31;REN;AT;R;104010102;710.06;923.85;1.301087232
2020.07.29;7;31;REN;AT;J;104010106;240.85;431.66;1.792235831
2020.07.29;7;31;REN;AT;Q;104020010;96.72;280.11;2.896091811
2020.07.29;7;31;REN;AT;Q;104020042;727.12;752.46;1.034849818
2020.07.29;7;31;REN;AT;Q;104020082;1958.11;2139.82;1.092798668
2020.07.29;7;31;REN;AT;Q;104020179;1089.6;1895.79;1.739895374
2020.07.29;7;31;REN;AT;Q;104020208;241.67;295.79;1.223941739
2020.07.29;7;31;REN;CZ;N;120318032;1941.37;2518.62;1.297341568
2020.07.29;7;31;REN;CZ;N;120318039;494.34;567.24;1.147469353
2020.07.29;7;31;REN;CZ;N;120318041;1542.45;2205.92;1.430140361
2020.07.29;7;31;REN;CZ;N;120318044;3670.42;4683.15;1.275916653
2020.07.29;7;31;REN;CZ;N;120318058;361.08;596.87;1.653013183
2020.07.29;7;31;REN;CZ;N;120318060;1247.77;1512.53;1.212186541
2020.07.29;7;31;REN;CZ;N;120318061;868.98;1142.27;1.314495155
2020.07.29;7;31;REN;CZ;N;120318069;749.75;873.86;1.165535178
2020.07.29;7;31;REN;CZ;N;120318079;2252.16;2495.86;1.108207232
2020.07.29;7;31;REN;CZ;N;120318082;3772.65;4515.62;1.196935841
2020.07.29;7;31;REN;CZ;N;120318112;504.94;695.17;1.37673783
2020.07.29;7;31;REN;CZ;N;120318165;502.16;990;1.971483193
2020.07.29;7;31;REN;CZ;N;120318168;1225.77;1710.48;1.395433075
2020.07.29;7;31;REN;CZ;N;120318172;54.35;110.59;2.034774609
2020.07.29;7;31;REN;CZ;N;120318173;18.93;98.89;5.223983096
2020.07.29;7;31;REN;CZ;N;120318175;923.4;1174.1;1.271496643
2020.07.29;7;31;REN;CZ;N;120318187;345.18;447.99;1.297844603
2020.07.29;7;31;REN;CZ;N;120318188;82.32;314.66;3.822400389
2020.07.29;7;31;REN;CZ;N;120318189;124;306.47;2.471532258
2020.07.29;7;31;REN;CZ;N;120318191;136.58;354.82;2.597891346
2020.07.29;7;31;REN;CZ;N;120318197;144.85;327.27;2.259371764
2020.07.29;7;31;REN;CZ;N;120318198;1495.06;3203.95;2.14302436
2020.07.29;7;31;REN;CZ;N;120318201;2288.36;3025.03;1.321920502
2020.07.29;7;31;REN;CZ;N;120318208;884.6;738.43;0.834761474
2020.07.29;7;31;REN;CZ;N;120318209;2018.53;2948.91;1.46091958
2020.07.29;7;31;REN;CZ;N;120318210;19.17;97.39;5.080333855
2020.07.29;7;31;REN;CZ;N;120318212;323.59;514.97;1.591427424
2020.07.29;7;31;REN;CZ;N;120318214;311.64;549.28;1.762546528
2020.07.29;7;31;REN;CZ;N;120318220;2185.07;2345.12;1.073247081
2020.07.29;7;31;REN;CZ;N;120318221;2043.58;2315.01;1.132820834
2020.07.29;7;31;REN;CZ;N;120318228;2277.12;2481.9;1.089929384
2020.07.29;7;31;REN;CZ;N;120318234;346.49;828.13;2.390054547
2020.07.29;7;31;REN;CZ;N;120318240;109.32;386.82;3.538419319
2020.07.29;7;31;REN;CZ;N;120318241;1696.08;2075.37;1.223627423
2020.07.29;7;31;REN;CZ;N;120318247;151.55;313.65;2.069613989
2020.07.29;7;31;REN;CZ;N;120318262;1.77;86;48.58757062
2020.07.29;7;31;REN;CZ;N;120318267;884.75;1474.19;1.666222097
2020.07.29;7;31;REN;CZ;N;120318271;137.53;238.22;1.732131171
2020.07.29;7;31;REN;CZ;N;120318273;101.08;178.16;1.762564306
2020.07.29;7;31;REN;CZ;N;120318274;85.62;154.31;1.802265826
2020.07.29;7;31;REN;CZ;N;120318275;226.64;375.63;1.657386163
2020.07.29;7;31;REN;CZ;N;120318279;597.75;666.8;1.11551652
2020.07.29;7;31;REN;CZ;N;120318281;69.37;331.61;4.780308491
2020.07.29;7;31;REN;CZ;N;120318282;639.48;797.22;1.246669169
2020.07.29;7;31;REN;CZ;N;120318284;150.63;357.81;2.375423222
2020.07.29;7;31;REN;CZ;N;120318286;368.55;744;2.018722019
2020.07.29;7;31;REN;CZ;N;120318287;281.72;532.84;1.891381514
2020.07.29;7;31;REN;CZ;N;120318991;156.34;392.47;2.510362031
2020.07.29;7;31;REN;HU;V;134810001;16348.95;15626.5;0.955810618
2020.07.29;7;31;REN;HU;V;134810004;81.81;315.02;3.850629507
2020.07.29;7;31;REN;HU;V;134810008;320.43;940.76;2.935929844
2020.07.29;7;31;REN;HU;V;134810013;230;264.71;1.150913043
2020.07.29;7;31;REN;HU;V;134810016;19.55;96.15;4.918158568
2020.07.29;7;31;REN;HU;V;134810051;989.48;1520;1.536160407
2020.07.29;7;31;REN;HU;V;134810072;159.72;231.91;1.451978462
2020.07.29;7;31;REN;HU;V;134810075;209.08;347.8;1.663478095
2020.07.29;7;31;REN;HU;V;134810087;1009.71;2117.54;2.097176417
2020.07.29;7;31;REN;HU;V;134810088;173.37;447.67;2.582165311
2020.07.29;7;31;REN;HU;V;134810092;252.55;323.27;1.280023758
2020.07.29;7;31;REN;HU;V;134810101;1606.96;3222.26;2.005189924
2020.07.29;7;31;REN;HU;V;134810103;624.49;1577.28;2.525708979
2020.07.29;7;31;REN;HU;V;134810104;279.04;333.71;1.195921732
2020.07.29;7;31;REN;HU;V;134810105;1414.66;2300.9;1.626468551
2020.07.29;7;31;REN;HU;V;134810120;119.36;183.15;1.534433646
2020.07.29;7;31;REN;HU;V;134810125;17.75;59.1;3.329577465
2020.07.29;7;31;REN;HU;V;134810129;610.92;688.46;1.126923329
2020.07.29;7;31;REN;HU;V;134810138;495.57;812.6;1.63972799
2020.07.29;7;31;REN;HU;V;134810141;6.86;86;12.53644315
2020.07.29;7;31;REN;HU;V;134810142;551.95;743.21;1.346516895
2020.07.29;7;31;REN;HU;V;134810146;420.88;564.24;1.340619654
2020.07.29;7;31;REN;HU;V;134810149;60.57;316.56;5.226349678
2020.07.29;7;31;REN;HU;V;134810150;353.6;1430.96;4.046832579
2020.07.29;7;31;REN;HU;V;134810151;353.03;586.06;1.660085545
2020.07.29;7;31;REN;HU;V;134810159;1124.3;1181.37;1.050760473
2020.07.29;7;31;REN;HU;V;134810174;695.58;3110.35;4.471592053
2020.07.29;7;31;REN;HU;V;134810175;627.24;784.23;1.250286971
2020.07.29;7;31;REN;HU;V;134810176;957.98;1031.2;1.076431658
2020.07.29;7;31;REN;HU;V;134810177;86.42;306.47;3.546285582
2020.07.29;7;31;REN;HU;V;134810187;56.74;271.47;4.784455411
2020.07.29;7;31;REN;HU;V;134810188;2813.85;3788.28;1.346297777
2020.07.29;7;31;REN;HU;V;134810192;114.82;194.52;1.694129943
2020.07.29;7;31;REN;HU;V;134810193;32.15;32.35;1.00622084
2020.07.29;7;31;REN;HU;V;134810194;515.15;764.34;1.483723187
2020.07.29;7;31;REN;HU;V;134810196;338.68;387.26;1.143439235
2020.07.29;7;31;REN;HU;V;134810198;47.97;68.71;1.432353554
2020.07.29;7;31;REN;HU;V;134810200;72.3;306.47;4.238865837
2020.07.29;7;31;REN;HU;V;134810201;221.7;317.85;1.433694181
2020.07.29;7;31;REN;HU;V;134810202;506.94;545.02;1.075117371
2020.07.29;7;31;REN;HU;V;134810203;59.79;220.47;3.687405921
2020.07.29;7;31;REN;HU;V;134810204;1432.09;2668.73;1.863521147
2020.07.29;7;31;REN;SK;T;170300003;3080.64;3629.31;1.178102602
2020.07.29;7;31;REN;SK;T;170300006;249.68;353.26;1.414851009
2020.07.29;7;31;REN;SK;T;170300007;1441.56;2893.37;2.007110353
2020.07.29;7;31;REN;SK;T;170300010;1021.72;1103.6;1.080139373
2020.07.29;7;31;REN;SK;T;170300014;731.24;950.74;1.300175045
2020.07.29;7;31;REN;SK;T;170300023;926.48;1355.41;1.46296736
2020.07.29;7;31;REN;SK;T;170300027;64.93;74.57;1.14846758
2020.07.29;7;31;REN;SK;T;170300029;329.48;534.84;1.623285177
2020.07.29;7;31;REN;SK;T;170300030;91.36;211.24;2.312171629
2020.07.29;7;31;REN;SK;T;170300034;134.78;306.47;2.273853687
2020.07.29;7;31;REN;SK;T;170300035;5.55;86;15.4954955
2020.07.29;7;31;REN;SK;T;170300036;1416.95;1887.23;1.331895974
2020.07.29;7;31;REN;SK;T;170300038;1031.25;1225.74;1.188596364
2020.07.29;7;31;REN;SK;T;170300039;99.09;277.91;2.804622061
2020.07.29;7;31;REN;SK;T;170335033;1126.32;1284.34;1.140297606
2020.07.29;7;31;REN;SK;T;170335041;533.31;715.79;1.34216497
2020.07.29;7;31;REN;SK;T;170335102;536.12;899.96;1.678654033
2020.07.29;7;31;REN;SK;T;170335107;895.86;957.93;1.069285379
2020.07.29;7;31;REN;SK;T;170335109;199.59;379.56;1.901698482
2020.07.29;7;31;REN;SK;T;170335114;122.75;199.1;1.621995927
2020.07.29;7;31;REN;SK;T;170335116;75.15;344.55;4.584830339
2020.07.29;7;31;REN;SK;T;170335117;3882.16;4075.91;1.049907783
2020.07.29;7;31;REN;SK;T;170335118;101.53;329.52;3.245543189
2020.07.29;7;31;NIS;AT;P;194000016;11.12;51;4.586330935
2020.07.29;7;31;NIS;AT;J;194000025;6.64;14.7;2.213855422
2020.07.29;7;31;NIS;AT;Q;194000028;19.02;26.62;1.39957939
2020.07.29;7;31;NIS;AT;J;194000034;1413.05;1452.59;1.027982025
2020.07.29;7;31;NIS;AT;Q;194000037;31.32;68.54;2.188378033
2020.07.29;7;31;NIS;AT;J;194000038;154.92;197.92;1.277562613
2020.07.29;7;31;NIS;AT;P;194000039;56.16;64.26;1.144230769
2020.07.29;7;31;NIS;AT;Q;194000047;378.34;505.64;1.336469842
2020.07.29;7;31;NIS;AT;Q;194000048;840.8;1008.26;1.19916746
2020.07.29;7;31;NIS;AT;P;194000054;112;280.81;2.507232143
2020.07.29;7;31;NIS;AT;P;194000055;1195.56;1203.03;1.006248118
2020.07.29;7;31;NIS;AT;J;194000056;4.35;51;11.72413793
2020.07.29;7;31;NIS;AT;R;194000068;1642.76;1755.8;1.068811025
2020.07.29;7;31;NIS;AT;Q;194000071;1.75;8;4.571428571
2020.07.29;7;31;NIS;AT;P;194000073;73.16;171.13;2.339119738
2020.07.29;7;31;NIS;AT;R;194000092;430.03;438;1.018533591
2020.07.29;7;31;NIS;AT;R;194000093;77.8;84.07;1.08059126
2020.07.29;7;31;NIS;AT;B;194000102;2650.73;4005.05;1.510923406
2020.07.29;7;31;NIS;AT;R;194000106;293.89;293.89;1
2020.07.29;7;31;NIS;AT;R;194000110;22.79;83;3.641948223
2020.07.29;7;31;NIS;AT;J;194000118;92.62;125.45;1.35445908
2020.07.29;7;31;NIS;AT;P;194000120;1160.72;1237.55;1.066191674
2020.07.29;7;31;NIS;AT;J;194000147;302.57;307.58;1.016558152
2020.07.29;7;31;NIS;AT;Q;194000148;4.95;51;10.3030303
2020.07.29;7;31;NIS;AT;Q;194000149;6.42;51;7.943925234
2020.07.29;7;31;NIS;AT;R;194000168;37.05;37.05;1
2020.07.29;7;31;NIS;AT;P;194000200;89.01;89.11;1.001123469
2020.07.29;7;31;NIS;AT;R;194000202;88.96;313.44;3.523381295
2020.07.29;7;31;NIS;AT;R;194000204;2.64;51;19.31818182
2020.07.29;7;31;NIS;AT;R;194000208;0.22;8;36.36363636
2020.07.29;7;31;NIS;AT;P;194000219;209.55;259.66;1.239131472
2020.07.29;7;31;NIS;AT;R;194000220;134.54;306.47;2.277909915
2020.07.29;7;31;NIS;AT;R;194000224;186.62;306.47;1.642214125
2020.07.29;7;31;NIS;AT;R;194000231;0.69;8;11.5942029
2020.07.29;7;31;NIS;AT;R;194000238;6.76;85.25;12.61094675
2020.07.29;7;31;NIS;AT;R;194000239;0.14;8;57.14285714
2020.07.29;7;31;NIS;AT;R;194000248;43.98;92.94;2.113233288
2020.07.29;7;31;NIS;AT;R;194000255;151;162.2;1.074172185
2020.07.29;7;31;NIS;AT;R;194000258;466.31;498.6;1.069245781
2020.07.29;7;31;NIS;AT;R;194000267;10.05;55.7;5.542288557
2020.07.29;7;31;NIS;AT;R;194000268;34.33;74.02;2.156131663
2020.07.29;7;31;NIS;AT;R;194000270;1024.3;1024.41;1.00010739
2020.07.29;7;31;NIS;AT;P;194000315;54.39;120.5;2.215480787
2020.07.29;7;31;NIS;AT;R;194000402;2.38;51;21.42857143
2020.07.29;7;31;NIS;AT;R;194000405;0.22;8;36.36363636
2020.07.29;7;31;NIS;AT;P;194000407;285.71;445.86;1.560533408
2020.07.29;7;31;NIS;AT;P;194000410;85.02;140.94;1.657727594
2020.07.29;7;31;NIS;AT;P;194000413;78.8;86.88;1.102538071
2020.07.29;7;31;NIS;AT;P;194000419;74.75;306.47;4.09993311
2020.07.29;7;31;NIS;AT;P;194000421;60.67;67.91;1.119334103
2020.07.29;7;31;NIS;AT;P;194000422;0.93;51;54.83870968
2020.07.29;7;31;NIS;AT;J;194000424;19.09;95.24;4.988999476
2020.07.29;7;31;NIS;AT;P;194000428;38.62;85.18;2.205592957
2020.07.29;7;31;NIS;AT;P;194000437;7.35;51;6.93877551
2020.07.29;7;31;NIS;AT;R;194000442;169.04;228.47;1.351573592
2020.07.29;7;31;NIS;AT;P;194000447;7.35;51;6.93877551
2020.07.29;7;31;NIS;AT;P;194000469;39.39;71.49;1.814927647
2020.07.29;7;31;NIS;AT;P;194000480;715.86;714.73;0.998421479
2020.07.29;7;31;NIS;AT;J;194000484;17.79;62.33;3.503653738
2020.07.29;7;31;NIS;AT;J;194000507;1182.78;1227.49;1.037800774
2020.07.29;7;31;NIS;AT;J;194000523;18.5;86;4.648648649
2020.07.29;7;31;NIS;AT;J;194000602;76.97;228.47;2.968299337
2020.07.29;7;31;NIS;AT;Q;194000603;85.16;92.52;1.086425552
2020.07.29;7;31;NIS;AT;Q;194000605;70.34;112.2;1.595109468
2020.07.29;7;31;NIS;AT;Q;194000608;581.67;669.27;1.150600856
2020.07.29;7;31;NIS;AT;Q;194000619;239.95;500.47;2.085726193
2020.07.29;7;31;NIS;AT;J;194000688;3.31;8;2.416918429
2020.07.29;7;31;NIS;AT;J;194000697;41.53;176.24;4.243679268
2020.07.29;7;31;NIS;AT;Q;194000701;23.12;51;2.205882353
2020.07.29;7;31;NIS;AT;Q;194000717;1733.54;1837.97;1.060240894
2020.07.29;7;31;NIS;AT;Q;194000730;174.67;181.63;1.039846568
2020.07.29;7;31;NIS;AT;Q;194000732;90.92;98.84;1.087109547
2020.07.29;7;31;NIS;AT;J;194000799;53.94;143.64;2.662958843
2020.07.29;7;31;NIS;AT;J;194000800;34.84;86;2.468427095
2020.07.29;7;31;NIS;AT;J;194000810;672.65;810.03;1.204236973
2020.07.29;7;31;NIS;AT;Q;194000816;18.52;26.5;1.430885529
2020.07.29;7;31;NIS;AT;J;194000818;15.19;95.35;6.277156024
2020.07.29;7;31;NIS;AT;J;194000826;49.98;95.98;1.920368147
2020.07.29;7;31;NIS;AT;J;194000838;0.38;8;21.05263158
2020.07.29;7;31;NIS;AT;J;194000840;71.69;79.62;1.110615149
2020.07.29;7;31;NIS;AT;J;194000919;230.35;308.73;1.340264814
2020.07.29;7;31;NIS;AT;J;194000922;28.41;62.42;2.197113692
2020.07.29;7;31;NIS;SL;Q;197050014;10561.36;13945.3;1.320407599
2020.07.30;7;31;REN;AT;J;104000001;2000.72;3074.56;1.536726778
2020.07.30;7;31;REN;AT;Q;104000003;3344.57;5491.46;1.641903144
2020.07.30;7;31;REN;AT;Q;104000005;1569.98;2051.07;1.306430655
2020.07.30;7;31;REN;AT;Q;104000009;571.45;674.19;1.179788258
2020.07.30;7;31;REN;AT;R;104000011;1304.63;2136.19;1.637391444
2020.07.30;7;31;REN;AT;J;104000073;1016.89;1041.27;1.023975061
2020.07.30;7;31;REN;AT;R;104000084;2929.27;3549.16;1.211619277
